smiles,id,"logP
experimental
",train/test
[H]N=C=C1C(=N[H])OC(=C(C(=O)OC([H])([H])C([H])([H])[H])[C@]1([H])C1=C([H])C(I)=C([H])C([H])=C1[H])C([H])([H])[H],ZINC00704427,4.48,train
[H]N=C1OC(=C(C(=O)OC([H])([H])C([H])([H])[H])[C@]([H])(C2=C([H])C(I)=C([H])C([H])=C2[H])C1([H])C#N)C([H])([H])[H],ZINC00704427,4.48,train
CCOC(=O)C1=C(C)OC(=N)C(=C=N)[C@H]1C1=CC=CC(I)=C1,ZINC00704427,4.48,train
CCOC(=O)C1=C(C)OC(=N)C(=C=N)C1C1=CC=CC(I)=C1,ZINC00704427,4.48,train
CCOC(=O)C1=C(C)OC(=N)C(C#N)[C@H]1C1=CC=CC(I)=C1,ZINC00704427,4.48,train
CCOC(=O)C1=C(C)OC(=N)C(C#N)C1C1=CC=CC(I)=C1,ZINC00704427,4.48,train
CCOC(=O)C1=C(C)OC(N)=C(C#N)[C@H]1C1=CC=CC(I)=C1,ZINC00704427,4.48,train
CCOC(=O)C1=C(C)OC(N)=C(C#N)C1C1=CC=CC(I)=C1,ZINC00704427,4.48,train
[H]N([H])C1=C(C#N)[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C2[H])C2([H])C(=O)C([H])([H])C(C([H])=C2N1C1=C([H])C([H])=C(Cl)C([H])=C1[H])(C([H])([H])[H])C([H])([H])[H],ZINC00705483,4.34,train
[H]N([H])C1=C(C#N)[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C2[H])C2=C(N1C1=C([H])C([H])=C(Cl)C([H])=C1[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C2=O,ZINC00705483,4.34,train
[H]N=C=C1C(=N[H])N(C2=C([H])C([H])=C(Cl)C([H])=C2[H])C2=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C2([H])[C@@]1([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H],ZINC00705483,4.34,train
[H]N=C=C1C(=N[H])N(C2=C([H])C([H])=C(Cl)C([H])=C2[H])C2=C(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])[C@@]1([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H],ZINC00705483,4.34,train
[H]N=C1N(C2=C([H])C([H])=C(Cl)C([H])=C2[H])C2=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C(=O)C2([H])[C@@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C2[H])C1([H])C#N,ZINC00705483,4.34,train
[H]N=C1N(C2=C([H])C([H])=C(Cl)C([H])=C2[H])C2=C(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])[H])[C@@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C2[H])C1([H])C#N,ZINC00705483,4.34,train
[H]OC1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C2=C1[C@@]([H])(C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H])C([H])(C#N)C(=N[H])N2C1=C([H])C([H])=C(Cl)C([H])=C1[H],ZINC00705483,4.34,train
[H]OC1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C2=C1[C@@]([H])(C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H])C(=C=N[H])C(=N[H])N2C1=C([H])C([H])=C(Cl)C([H])=C1[H],ZINC00705483,4.34,train
[H]OC1=C([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])C2=C1[C@@]([H])(C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H])C(C#N)=C(N([H])[H])N2C1=C([H])C([H])=C(Cl)C([H])=C1[H],ZINC00705483,4.34,train
[H]OC1=C([H])C(C([H])=C2N(C(=N[H])C(=C=N[H])[C@]([H])(C3=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C3[H])C12[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])(C([H])([H])[H])C([H])([H])[H],ZINC00705483,4.34,train
[H]OC1=C([H])C(C([H])=C2N(C3=C([H])C([H])=C(Cl)C([H])=C3[H])C(=N[H])C([H])(C#N)[C@]([H])(C3=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C3[H])C12[H])(C([H])([H])[H])C([H])([H])[H],ZINC00705483,4.34,train
[H]OC1=C([H])C(C([H])=C2N(C3=C([H])C([H])=C(Cl)C([H])=C3[H])C(N([H])[H])=C(C#N)[C@]([H])(C3=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C3[H])C12[H])(C([H])([H])[H])C([H])([H])[H],ZINC00705483,4.34,train
[H]OC1=C2C(=C([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])N(C(=N[H])C(=C=N[H])[C@]2([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],ZINC00705483,4.34,train
[H]OC1=C2C(=C([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])N(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C(=N[H])C([H])(C#N)[C@]2([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H],ZINC00705483,4.34,train
[H]OC1=C2C(=C([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])N(C1=C([H])C([H])=C(Cl)C([H])=C1[H])C(N([H])[H])=C(C#N)[C@]2([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C1[H],ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@@H]1C2C(=O)CC(C)(C)C=C2N(C(=N)C1=C=N)C1=CC=C(Cl)C=C1,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@@H]1C2C(=O)CC(C)(C)C=C2N(C(N)=C1C#N)C1=CC=C(Cl)C=C1,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@@H]1C2C(O)=CC(C)(C)C=C2N(C(N)=C1C#N)C1=CC=C(Cl)C=C1,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@@H]1C2C(O)=CC(C)(C)C=C2N(C2=CC=C(Cl)C=C2)C(=N)C1=C=N,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(=C=N)C(=N)N(C2=CC=C(Cl)C=C2)C2=C1C(=O)CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(=C=N)C(=N)N(C2=CC=C(Cl)C=C2)C2=C1C(O)=CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(=C=N)C(=N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)CC(O)=C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(C#N)=C(N)N(C2=CC=C(Cl)C=C2)C2=C1C(=O)CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(C#N)=C(N)N(C2=CC=C(Cl)C=C2)C2=C1C(O)=CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(C#N)=C(N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)CC(O)=C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=C1C(=O)CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=C1C(O)=CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)C=C(O)C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)CC(=O)C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)[C@H]1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)CC(O)=C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(=C=N)C(=N)N(C2=CC=C(Cl)C=C2)C2=C1C(=O)CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(=C=N)C(=N)N(C2=CC=C(Cl)C=C2)C2=C1C(O)=CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(=C=N)C(=N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)CC(O)=C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(C#N)=C(N)N(C2=CC=C(Cl)C=C2)C2=C1C(=O)CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(C#N)=C(N)N(C2=CC=C(Cl)C=C2)C2=C1C(O)=CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(C#N)=C(N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)CC(O)=C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=C1C(=O)CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=C1C(O)=CC(C)(C)C2,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)C=C(O)C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)CC(=O)C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C(C#N)C(=N)N(C2=CC=C(Cl)C=C2)C2=CC(C)(C)CC(O)=C12,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C2C(=O)CC(C)(C)C=C2N(C(=N)C1=C=N)C1=CC=C(Cl)C=C1,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C2C(=O)CC(C)(C)C=C2N(C(N)=C1C#N)C1=CC=C(Cl)C=C1,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C2C(O)=CC(C)(C)C=C2N(C(N)=C1C#N)C1=CC=C(Cl)C=C1,ZINC00705483,4.34,train
COC1=CC=C(C=C1OC)C1C2C(O)=CC(C)(C)C=C2N(C2=CC=C(Cl)C=C2)C(=N)C1=C=N,ZINC00705483,4.34,train
[H]N([H])C1=C(C#N)[C@]([H])(C2=C(F)C([H])=C([H])C([H])=C2[H])C2([H])C(O1)=C([H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2=O,ZINC00706102,3.07,train
[H]N([H])C1=C(C#N)[C@]([H])(C2=C(F)C([H])=C([H])C([H])=C2[H])C2=C(O1)C([H])([H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])C2=O,ZINC00706102,3.07,train
[H]N=C=C1C(=N[H])OC2=C([H])[C@@]([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C(=O)C2([H])[C@@]1([H])C1=C(F)C([H])=C([H])C([H])=C1[H],ZINC00706102,3.07,train
[H]N=C=C1C(=N[H])OC2=C(C(=O)C([H])([H])[C@]([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C2([H])[H])[C@@]1([H])C1=C(F)C([H])=C([H])C([H])=C1[H],ZINC00706102,3.07,train
[H]N=C1OC2=C([H])[C@@]([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C([H])([H])C(=O)C2([H])[C@@]([H])(C2=C(F)C([H])=C([H])C([H])=C2[H])C1([H])C#N,ZINC00706102,3.07,train
[H]N=C1OC2=C(C(=O)C([H])([H])[C@]([H])(C3=C([H])C([H])=C([H])C([H])=C3[H])C2([H])[H])[C@@]([H])(C2=C(F)C([H])=C([H])C([H])=C2[H])C1([H])C#N,ZINC00706102,3.07,train
[H]OC1=C([H])[C@@]([H])(C([H])=C2OC(=N[H])C([H])(C#N)[C@]([H])(C3=C(F)C([H])=C([H])C([H])=C3[H])C12[H])C1=C([H])C([H])=C([H])C([H])=C1[H],ZINC00706102,3.07,train
[H]OC1=C([H])[C@@]([H])(C([H])=C2OC(=N[H])C(=C=N[H])[C@]([H])(C3=C(F)C([H])=C([H])C([H])=C3[H])C12[H])C1=C([H])C([H])=C([H])C([H])=C1[H],ZINC00706102,3.07,train
[H]OC1=C([H])[C@@]([H])(C([H])=C2OC(N([H])[H])=C(C#N)[C@]([H])(C3=C(F)C([H])=C([H])C([H])=C3[H])C12[H])C1=C([H])C([H])=C([H])C([H])=C1[H],ZINC00706102,3.07,train
[H]OC1=C([H])[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C2=C1[C@@]([H])(C1=C(F)C([H])=C([H])C([H])=C1[H])C([H])(C#N)C(=N[H])O2,ZINC00706102,3.07,train
[H]OC1=C([H])[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C2=C1[C@]([H])(C(=C=N[H])C(=N[H])O2)C1=C(F)C([H])=C([H])C([H])=C1[H],ZINC00706102,3.07,train
[H]OC1=C([H])[C@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])([H])C2=C1[C@]([H])(C(C#N)=C(O2)N([H])[H])C1=C(F)C([H])=C([H])C([H])=C1[H],ZINC00706102,3.07,train
[H]OC1=C2C(OC(=N[H])C([H])(C#N)[C@]2([H])C2=C(F)C([H])=C([H])C([H])=C2[H])=C([H])[C@@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C1([H])[H],ZINC00706102,3.07,train
[H]OC1=C2C(OC(=N[H])C(=C=N[H])[C@]2([H])C2=C(F)C([H])=C([H])C([H])=C2[H])=C([H])[C@@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C1([H])[H],ZINC00706102,3.07,train
[H]OC1=C2C(OC(N([H])[H])=C(C#N)[C@]2([H])C2=C(F)C([H])=C([H])C([H])=C2[H])=C([H])[C@@]([H])(C2=C([H])C([H])=C([H])C([H])=C2[H])C1([H])[H],ZINC00706102,3.07,train
FC1=CC=CC=C1[C@@H]1C2C(=O)C[C@@H](C=C2OC(=N)C1=C=N)C1=CC=CC=C1,ZINC00706102,3.07,train
FC1=CC=CC=C1[C@H]1C(=C=N)C(=N)OC2=C1C(=O)C[C@@H](C2)C1=CC=CC=C1,ZINC00706102,3.07,train
FC1=CC=CC=C1[C@H]1C(C#N)C(=N)OC2=C[C@H](CC(=O)C12)C1=CC=CC=C1,ZINC00706102,3.07,train
FC1=CC=CC=C1[C@H]1C(C#N)C(=N)OC2=C1C(=O)C[C@@H](C2)C1=CC=CC=C1,ZINC00706102,3.07,train
FC1=CC=CC=C1C1C(=C=N)C(=N)OC2=C1C(=O)CC(C2)C1=CC=CC=C1,ZINC00706102,3.07,train
FC1=CC=CC=C1C1C(C#N)C(=N)OC2=C1C(=O)CC(C2)C1=CC=CC=C1,ZINC00706102,3.07,train
FC1=CC=CC=C1C1C(C#N)C(=N)OC2=CC(CC(=O)C12)C1=CC=CC=C1,ZINC00706102,3.07,train
FC1=CC=CC=C1C1C2C(=O)CC(C=C2OC(=N)C1=C=N)C1=CC=CC=C1,ZINC00706102,3.07,train
NC1=C(C#N)[C@@H](C2C(=O)C[C@@H](C=C2O1)C1=CC=CC=C1)C1=CC=CC=C1F,ZINC00706102,3.07,train
NC1=C(C#N)[C@@H](C2C(O)=C[C@@H](C=C2O1)C1=CC=CC=C1)C1=CC=CC=C1F,ZINC00706102,3.07,train
NC1=C(C#N)[C@H](C2=CC=CC=C2F)C2=C(C[C@H](C=C2O)C2=CC=CC=C2)O1,ZINC00706102,3.07,train
NC1=C(C#N)[C@H](C2=CC=CC=C2F)C2=C(C[C@H](CC2=O)C2=CC=CC=C2)O1,ZINC00706102,3.07,train
NC1=C(C#N)[C@H](C2=CC=CC=C2F)C2=C(O)C[C@@H](C=C2O1)C1=CC=CC=C1,ZINC00706102,3.07,train
NC1=C(C#N)C(C2=CC=CC=C2F)C2=C(CC(C=C2O)C2=CC=CC=C2)O1,ZINC00706102,3.07,train
NC1=C(C#N)C(C2=CC=CC=C2F)C2=C(CC(CC2=O)C2=CC=CC=C2)O1,ZINC00706102,3.07,train
NC1=C(C#N)C(C2=CC=CC=C2F)C2=C(O)CC(C=C2O1)C1=CC=CC=C1,ZINC00706102,3.07,train
NC1=C(C#N)C(C2C(=O)CC(C=C2O1)C1=CC=CC=C1)C1=CC=CC=C1F,ZINC00706102,3.07,train
NC1=C(C#N)C(C2C(O)=CC(C=C2O1)C1=CC=CC=C1)C1=CC=CC=C1F,ZINC00706102,3.07,train
OC1=C[C@@H](C=C2OC(=N)C(=C=N)[C@@H](C12)C1=CC=CC=C1F)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=C[C@@H](C=C2OC(=N)C(C#N)[C@@H](C12)C1=CC=CC=C1F)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=C[C@@H](CC2=C1[C@@H](C1=CC=CC=C1F)C(=C=N)C(=N)O2)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=C[C@@H](CC2=C1[C@H](C(C#N)C(=N)O2)C1=CC=CC=C1F)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=C2[C@@H](C3=CC=CC=C3F)C(=C=N)C(=N)OC2=C[C@H](C1)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=C2[C@H](C(C#N)C(=N)OC2=C[C@H](C1)C1=CC=CC=C1)C1=CC=CC=C1F,ZINC00706102,3.07,train
OC1=C2C(C(C#N)C(=N)OC2=CC(C1)C1=CC=CC=C1)C1=CC=CC=C1F,ZINC00706102,3.07,train
OC1=C2C(C3=CC=CC=C3F)C(=C=N)C(=N)OC2=CC(C1)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=CC(C=C2OC(=N)C(=C=N)C(C12)C1=CC=CC=C1F)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=CC(C=C2OC(=N)C(C#N)C(C12)C1=CC=CC=C1F)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=CC(CC2=C1C(C(C#N)C(=N)O2)C1=CC=CC=C1F)C1=CC=CC=C1,ZINC00706102,3.07,train
OC1=CC(CC2=C1C(C1=CC=CC=C1F)C(=C=N)C(=N)O2)C1=CC=CC=C1,ZINC00706102,3.07,train
[H]C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])N1C2=NC(SC([H])([H])C(=O)OC([H])([H])N3C(=O)C4=C(C([H])=C([H])C([H])=C4[H])C3=O)=NN=C2C2=C([H])C([H])=C([H])C([H])=C12,ZINC00706600,4.51,train
O=C(CSC1=NC2=C(N=N1)C1=C(C=CC=C1)N2CC1=CC=CC=C1)OCN1C(=O)C2=CC=CC=C2C1=O,ZINC00706600,4.51,train
O=C(CSc1nnc2c3ccccc3n(Cc3ccccc3)c2n1)OCN1C(=O)c2ccccc2C1=O,ZINC00706600,4.51,train
[H]C([H])=C1N([H])C(=O)N([H])[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])(F)F)C([H])=C2[H])C1([H])C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H],ZINC00707450,3.75,train
[H]N1C(=O)N([H])[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])(F)F)C([H])=C2[H])C(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])=C1C([H])([H])[H],ZINC00707450,3.75,train
[H]N1C(=O)N=C(C([H])([H])[H])C([H])(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])[C@@]1([H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])(F)F)C([H])=C1[H],ZINC00707450,3.75,train
[H]OC1=N[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])(F)F)C([H])=C2[H])C([H])(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])C(=C([H])[H])N1[H],ZINC00707450,3.75,train
[H]OC1=N[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])(F)F)C([H])=C2[H])C([H])(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])C(=N1)C([H])([H])[H],ZINC00707450,3.75,train
[H]OC1=N[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C(OC([H])(F)F)C([H])=C2[H])C(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])=C(N1[H])C([H])([H])[H],ZINC00707450,3.75,train
[H]OC1=NC(=C([H])[H])C([H])(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(N1[H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])(F)F)C([H])=C1[H],ZINC00707450,3.75,train
[H]OC1=NC(=C(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])[C@]([H])(N1[H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])(F)F)C([H])=C1[H])C([H])([H])[H],ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)[C@H]1N=C(O)N=C(C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)[C@H]1N=C(O)NC(=C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)[C@H]1N=C(O)NC(C)=C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)[C@H]1NC(=O)N=C(C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)[C@H]1NC(=O)NC(=C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)[C@H]1NC(=O)NC(C)=C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)[C@H]1NC(O)=NC(=C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)[C@H]1NC(O)=NC(C)=C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)C1N=C(O)N=C(C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)C1N=C(O)NC(=C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)C1N=C(O)NC(C)=C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)C1NC(=O)N=C(C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)C1NC(=O)NC(=C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)C1NC(=O)NC(C)=C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)C1NC(O)=NC(=C)C1C(=O)OC(C)C,ZINC00707450,3.75,train
COC1=CC(=CC=C1OC(F)F)C1NC(O)=NC(C)=C1C(=O)OC(C)C,ZINC00707450,3.75,train
[H]C([H])=C1N([H])C2=C([H])C([H])([H])C([H])([H])C(=O)C2([H])[C@@]([H])(C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2[H])[C@@]1([H])C(=O)OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H],ZINC00707994,3.62,train
[H]C([H])=C1N([H])C2=C(C(=O)C([H])([H])C([H])([H])C2([H])[H])[C@@]([H])(C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2[H])[C@@]1([H])C(=O)OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H],ZINC00707994,3.62,train
[H]C([H])=C1N=C2C([H])([H])C([H])([H])C([H])([H])C(=O)C2([H])[C@@]([H])(C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2[H])[C@@]1([H])C(=O)OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H],ZINC00707994,3.62,train
[H]C1=C([H])C(=C([H])C(OC([H])([H])[H])=C1[H])[C@@]1([H])[C@@]([H])(C(=O)OC([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])C(=NC2=C([H])C([H])([H])C([H])([H])C(=O)C12[H])C([H])([H])[H],ZINC00707994,3.62,train
[H]C1=C([H])C(=C([H])C(OC([H])([H])[H])=C1[H])[C@@]1([H])C(C(=O)OC([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])=C(N=C2C([H])([H])C([H])([H])C([H])([H])C(=O)C12[H])C([H])([H])[H],ZINC00707994,3.62,train
[H]C1=C([H])C(=C([H])C(OC([H])([H])[H])=C1[H])[C@]1([H])C2=C(N=C(C([H])([H])[H])[C@]1([H])C(=O)OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C2=O,ZINC00707994,3.62,train
[H]N1C(=C(C(=O)OC([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2[H])C2([H])C1=C([H])C([H])([H])C([H])([H])C2=O)C([H])([H])[H],ZINC00707994,3.62,train
[H]N1C(=C(C(=O)OC([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])[C@]([H])(C2=C([H])C(OC([H])([H])[H])=C([H])C([H])=C2[H])C2=C1C([H])([H])C([H])([H])C([H])([H])C2=O)C([H])([H])[H],ZINC00707994,3.62,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@@]([H])(C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])[C@@]([H])(C(=O)OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H])C(=C([H])[H])N2[H],ZINC00707994,3.62,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@@]([H])(C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])[C@@]([H])(C(=O)OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H])C(=N2)C([H])([H])[H],ZINC00707994,3.62,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=C1[C@@]([H])(C1=C([H])C(OC([H])([H])[H])=C([H])C([H])=C1[H])C(C(=O)OC([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H])=C(N2[H])C([H])([H])[H],ZINC00707994,3.62,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=NC(=C([H])[H])[C@]([H])(C(=O)OC([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C3=C([H])C(OC([H])([H])[H])=C([H])C([H])=C3[H])C12[H],ZINC00707994,3.62,train
[H]OC1=C([H])C([H])([H])C([H])([H])C2=NC(=C(C(=O)OC([H])([H])[C@@]3([H])OC([H])([H])C([H])([H])C3([H])[H])[C@]([H])(C3=C([H])C(OC([H])([H])[H])=C([H])C([H])=C3[H])C12[H])C([H])([H])[H],ZINC00707994,3.62,train
